job_title,job_low_salary,job_high_salary,job_ave_salary,job_company,job_company_tag,job_education,job_experience,company_city,job_type
机器学习（NLP/机器学习/文本挖掘）,20000,40000,30000.0,暄暄科技,移动互联网A轮100-499人,硕士,3-5年,杭州,人工智能
机器学习,15000,30000,22500.0,图歌科技,互联网未融资0-20人,本科,1-3年,杭州,人工智能
机器学习架构师,20000,40000,30000.0,顺网科技,互联网已上市1000-9999人,本科,3-5年,杭州,人工智能
机器学习算法工程师,20000,40000,30000.0,启元世界,数据服务A轮20-99人,本科,1-3年,杭州,算法工程师
机器学习算法工程师,20000,40000,30000.0,启元世界,数据服务A轮20-99人,本科,1-3年,杭州,人工智能
高级机器学习算法工程师,21428.571428571428,38571.42857142857,30000.0,的卢深视科技,智能硬件A轮100-499人,本科,3-5年,杭州,算法工程师
高级机器学习算法工程师,21428.571428571428,38571.42857142857,30000.0,的卢深视科技,智能硬件A轮100-499人,本科,3-5年,杭州,人工智能
机器学习算法研究工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,5-10年,杭州,算法工程师
机器学习算法研究工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,5-10年,杭州,人工智能
机器学习,25000,50000,37500.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
机器学习算法专家/高级算法专家,40000,70000,55000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,算法工程师
机器学习算法专家/高级算法专家,40000,70000,55000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,人工智能
机器学习算法工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,5-10年,杭州,算法工程师
机器学习算法工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,5-10年,杭州,人工智能
机器学习,30000,40000,35000.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
机器学习/深度学习/图算法工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,算法工程师
机器学习/深度学习/图算法工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
机器学习工程师,20000,40000,30000.0,支付宝,移动互联网B轮10000人以上,本科,1-3年,杭州,人工智能
机器学习架构,25000,50000,37500.0,Rokid,智能硬件B轮100-499人,学历不限,5-10年,杭州,人工智能
大数据引擎开发机器学习平台开发,30000,40000,35000.0,蚂蚁金服,互联网C轮10000人以上,本科,1-3年,杭州,人工智能
机器学习,25000,50000,37500.0,菜鸟网络,互联网B轮1000-9999人,本科,3-5年,杭州,人工智能
自动机器学习专家,15000.0,30000.0,22500.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,人工智能
机器学习,15000,25000,20000.0,国辰迈联,医疗健康A轮20-99人,硕士,3-5年,杭州,人工智能
机器学习,30000,60000,45000.0,菜鸟网络,互联网B轮1000-9999人,本科,3-5年,杭州,人工智能
机器学习／算法工程师,10000,20000,15000.0,谷逸网络,信息安全A轮20-99人,硕士,经验不限,杭州,算法工程师
机器学习／算法工程师,10000,20000,15000.0,谷逸网络,信息安全A轮20-99人,硕士,经验不限,杭州,人工智能
机器学习工程师,18000,25000,21500.0,传化集团有限公司,交通/运输已上市10000人以上,学历不限,1-3年,杭州,人工智能
机器学习算法工程师,18000,25000,21500.0,量知数据,互联网A轮20-99人,本科,3-5年,杭州,算法工程师
机器学习算法工程师,18000,25000,21500.0,量知数据,互联网A轮20-99人,本科,3-5年,杭州,人工智能
机器学习,20000,40000,30000.0,蚂蚁金服,互联网C轮10000人以上,本科,1-3年,杭州,人工智能
机器学习,25000,50000,37500.0,阿农科技,互联网不需要融资1000-9999人,本科,3-5年,杭州,人工智能
机器学习工程师,15000,30000,22500.0,B-YW,电子商务不需要融资100-499人,本科,1-3年,杭州,人工智能
机器学习算法专家,18000,36000,27000.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,经验不限,杭州,算法工程师
机器学习算法专家,18000,36000,27000.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,经验不限,杭州,人工智能
机器学习,20000,40000,30000.0,天猫,互联网已上市1000-9999人,本科,1-3年,杭州,人工智能
机器学习算法专家,25000,45000,35000.0,菜鸟网络,互联网B轮1000-9999人,本科,1-3年,杭州,算法工程师
机器学习算法专家,25000,45000,35000.0,菜鸟网络,互联网B轮1000-9999人,本科,1-3年,杭州,人工智能
机器学习,20000,40000,30000.0,支付宝,移动互联网B轮10000人以上,本科,1年以内,杭州,人工智能
计算机视觉-机器学习/深度学习专家,25000,50000,37500.0,Terminai,计算机软件未融资0-20人,博士,1-3年,杭州,人工智能
机器学习专家,20000,40000,30000.0,同盾科技,互联网D轮及以上1000-9999人,硕士,3-5年,杭州,人工智能
高级机器学习工程师,30000,60000,45000.0,掌众金服,互联网B轮500-999人,硕士,3-5年,杭州,人工智能
机器学习,20000,30000,25000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,1年以内,杭州,人工智能
机器学习,15000,30000,22500.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,人工智能
机器学习 深度学习 自然语言处理,25000,45000,35000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,1年以内,杭州,人工智能
机器学习平台专家,20000,40000,30000.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,人工智能
机器学习,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,人工智能
机器学习/深度学习算法工程师,12000,24000,18000.0,测质成技术,数据服务不需要融资0-20人,硕士,经验不限,杭州,算法工程师
机器学习/深度学习算法工程师,12000,24000,18000.0,测质成技术,数据服务不需要融资0-20人,硕士,经验不限,杭州,人工智能
机器学习,20000,30000,25000.0,公交云,互联网A轮100-499人,硕士,3-5年,杭州,人工智能
机器学习工程师,15000,25000,20000.0,同盾科技,互联网D轮及以上1000-9999人,本科,3-5年,杭州,人工智能
机器学习,20000,40000,30000.0,网易,移动互联网已上市10000人以上,本科,3-5年,杭州,人工智能
高级算法工程师/算法专家（机器学习方向）,20000,40000,30000.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,算法工程师
高级算法工程师/算法专家（机器学习方向）,20000,40000,30000.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,人工智能
AI/机器学习/深度学习框架工程师,20000,40000,30000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
机器学习,30000,50000,40000.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,人工智能
机器学习平台-平台工程专家,25000,50000,37500.0,滴滴,移动互联网D轮及以上1000-9999人,本科,5-10年,杭州,人工智能
蚂蚁金服-机器学习平台技术专家,20000,40000,30000.0,蚂蚁金服,互联网C轮10000人以上,本科,5-10年,杭州,人工智能
机器学习框架开发工程师,18000,36000,27000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
平台架构师（机器学习平台）,27000,37000,32000.0,同盾科技,互联网D轮及以上1000-9999人,本科,5-10年,杭州,人工智能
机器学习算法专家,25000,50000,37500.0,蚂蚁金服,互联网C轮10000人以上,硕士,3-5年,杭州,算法工程师
机器学习算法专家,25000,50000,37500.0,蚂蚁金服,互联网C轮10000人以上,硕士,3-5年,杭州,人工智能
蚂蚁金服-机器学习算法专,30000,50000,40000.0,蚂蚁金服,互联网金融C轮10000人以上,本科,3-5年,杭州,算法工程师
蚂蚁金服-机器学习算法专,30000,50000,40000.0,蚂蚁金服,互联网金融C轮10000人以上,本科,3-5年,杭州,人工智能
机器学习算法工程师,38000,60000,49000.0,滴滴出行,移动互联网D轮及以上1000-9999人,本科,5-10年,杭州,算法工程师
机器学习算法工程师,38000,60000,49000.0,滴滴出行,移动互联网D轮及以上1000-9999人,本科,5-10年,杭州,人工智能
机器学习平台-系统专家,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
自动机器学习专家,50000,70000,60000.0,北京千喜鹤,生活服务未融资10000人以上,大专,3-5年,杭州,人工智能
机器学习计算架构师,30000,50000,40000.0,阿里巴巴集团,互联网不需要融资10000人以上,博士,3-5年,杭州,人工智能
蚂蚁金服-高级工程师/机器学习平台架构师,20000,40000,30000.0,蚂蚁金服,互联网金融C轮10000人以上,硕士,3-5年,杭州,人工智能
蚂蚁金服-机器学习算法专家/高级专家,30000,45000,37500.0,蚂蚁金服,互联网金融C轮10000人以上,硕士,5-10年,杭州,算法工程师
蚂蚁金服-机器学习算法专家/高级专家,30000,45000,37500.0,蚂蚁金服,互联网金融C轮10000人以上,硕士,5-10年,杭州,人工智能
算法研究员,10000,11000,10500.0,奢云,O2O天使轮0-20人,本科,1年以内,杭州,算法工程师
深度学习,14000,25000,19500.0,智飘,电子商务0-20人,本科,1-3年,杭州,人工智能
安德集团2020校园招聘-深度学习算法研,18461.53846153846,23076.923076923078,20769.23076923077,安德医智,互联网B轮100-499人,硕士,经验不限,杭州,算法工程师
安德集团2020校园招聘-深度学习算法研,18461.53846153846,23076.923076923078,20769.23076923077,安德医智,互联网B轮100-499人,硕士,经验不限,杭州,人工智能
Java,15000,30000,22500.0,菜鸟网络,互联网B轮1000-9999人,本科,经验不限,杭州,Java
web前端,25000,40000,32500.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,经验不限,杭州,Web前端
阿里菜鸟Java研发工程师,11250.0,15000.0,13125.0,菜鸟网络,互联网B轮1000-9999人,本科,1-3年,杭州,Java
深度学习算法科学家,40000,70000,55000.0,杭州比智科技有限公司,数据服务A轮100-499人,博士,1-3年,杭州,算法工程师
深度学习算法科学家,40000,70000,55000.0,杭州比智科技有限公司,数据服务A轮100-499人,博士,1-3年,杭州,人工智能
Java数据应用工程师,11200.0,15200.0,13200.0,畅唐网络,互联网不需要融资500-999人,本科,3-5年,杭州,Java
web前端,11250.0,18750.0,15000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,经验不限,杭州,Web前端
推荐算法工程师,25000,40000,32500.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,1-3年,杭州,算法工程师
深度学习,50000,80000,65000.0,杭州微群,在线教育A轮100-499人,博士,3-5年,杭州,人工智能
算法研究员,20000,40000,30000.0,支付宝,移动互联网B轮10000人以上,硕士,1-3年,杭州,算法工程师
深度学习智能对话专家,25000,50000,37500.0,阿里巴巴大文娱,互联网已上市1000-9999人,硕士,1-3年,杭州,人工智能
【2020校招】算法开发工程师,12000.0,24000.0,18000.0,有赞,互联网已上市1000-9999人,硕士,应届生,杭州,算法工程师
Java开发工程师,11250.0,13500.0,12375.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,应届生,杭州,Java
UC事业部-智能对话机器人算法专家,20000,40000,30000.0,阿里巴巴大文娱,互联网已上市1000-9999人,本科,5-10年,杭州,算法工程师
搜索算法,18461.53846153846,36923.07692307692,27692.30769230769,天壤智能,互联网A轮100-499人,硕士,1年以内,杭州,算法工程师
java资深研发/技术专家,25000,45000,35000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,Java
资深java开发工程师,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,Java
Java高级研发工程师,30000,45000,37500.0,滴滴,移动互联网D轮及以上1000-9999人,本科,3-5年,杭州,Java
java技术专家/资深开发工程师,15000.0,30000.0,22500.0,阿里巴巴集团,互联网不需要融资10000人以上,学历不限,3-5年,杭州,Java
算法工程师,15000,30000,22500.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,1-3年,杭州,算法工程师
蚂蚁金服测试开发/专家（数据/算法方向）,15000,30000,22500.0,蚂蚁金服,互联网C轮10000人以上,本科,5-10年,杭州,算法工程师
Java开发工程师,12750.0,13500.0,13125.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,应届生,杭州,Java
深度学习算法工程师,15000,30000,22500.0,虹软科技,计算机软件已上市500-999人,硕士,1-3年,杭州,算法工程师
深度学习算法工程师,15000,30000,22500.0,虹软科技,计算机软件已上市500-999人,硕士,1-3年,杭州,人工智能
阿里云研发专家（JAVA）,15000.0,30000.0,22500.0,阿里云,互联网已上市1000-9999人,本科,5-10年,杭州,Java
安德集团2020校园招聘-深度学习算法研,20307.69230769231,23076.923076923078,21692.307692307695,安德医智,互联网B轮100-499人,硕士,应届生,杭州,算法工程师
安德集团2020校园招聘-深度学习算法研,20307.69230769231,23076.923076923078,21692.307692307695,安德医智,互联网B轮100-499人,硕士,应届生,杭州,人工智能
播控版权-java技术专家/资深开发工程,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,Java
数据分析师,20000,40000,30000.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,数据分析
Java技术专家,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,Java
蚂蚁金服-Android技术高级专家,27692.30769230769,55384.61538461538,41538.46153846154,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,Android
调度算法工程师,16000.0,32000.0,24000.0,迅蚁,智能硬件A轮20-99人,硕士,1-3年,杭州,算法工程师
深度学习,20000,40000,30000.0,嘉云数据,移动互联网C轮500-999人,本科,1-3年,杭州,人工智能
深度学习,25000,50000,37500.0,量子智汇科技,互联网B轮100-499人,本科,1-3年,杭州,人工智能
深度学习,16000.0,32000.0,24000.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,1-3年,杭州,人工智能
深度学习,25000,50000,37500.0,e签宝,企业服务B轮500-999人,本科,经验不限,杭州,人工智能
深度学习,15000,30000,22500.0,海创医疗,医疗健康天使轮20-99人,硕士,经验不限,杭州,人工智能
深度学习nlp算法专家,25000,50000,37500.0,阿里巴巴大文娱,互联网已上市1000-9999人,硕士,1-3年,杭州,算法工程师
深度学习nlp算法专家,25000,50000,37500.0,阿里巴巴大文娱,互联网已上市1000-9999人,硕士,1-3年,杭州,人工智能
智能语音-深度学习研究员（解码器开发）,16000.0,32000.0,24000.0,搜狗,互联网已上市1000-9999人,硕士,1-3年,杭州,人工智能
零售设计事业部-深度学习算法,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,算法工程师
零售设计事业部-深度学习算法,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,3-5年,杭州,人工智能
深度学习图像研究员,20000,30000,25000.0,网易游戏,游戏已上市10000人以上,硕士,经验不限,杭州,人工智能
智能语音-CUDA深度学习开发,24000.0,40000.0,32000.0,搜狗,互联网已上市1000-9999人,硕士,1-3年,杭州,人工智能
深度学习算法工程师(图像视觉方向),13000,26000,19500.0,炜呈智能科技,电子商务不需要融资20-99人,硕士,3-5年,杭州,算法工程师
深度学习算法工程师(图像视觉方向),13000,26000,19500.0,炜呈智能科技,电子商务不需要融资20-99人,硕士,3-5年,杭州,人工智能
深度学习算法工程师,14571.42857142857,25714.285714285714,20142.85714285714,浙江零跑科技有限公司,智能硬件A轮1000-9999人,硕士,3-5年,杭州,算法工程师
深度学习算法工程师,14571.42857142857,25714.285714285714,20142.85714285714,浙江零跑科技有限公司,智能硬件A轮1000-9999人,硕士,3-5年,杭州,人工智能
嵌入式深度学习计算框架专家,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,本科,5-10年,杭州,人工智能
深度学习工程师,17142.85714285714,25714.285714285714,21428.571428571428,图普科技,互联网A轮100-499人,硕士,1-3年,杭州,人工智能
深度学习工程师（对抗学习方向）,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习图像算法,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,博士,经验不限,杭州,算法工程师
深度学习图像算法,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,博士,经验不限,杭州,人工智能
深度学习算法工程师（图像视频方向）,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,硕士,3-5年,杭州,算法工程师
深度学习算法工程师（图像视频方向）,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习容器开发,16000,22000,19000.0,网易游戏,游戏已上市10000人以上,硕士,经验不限,杭州,人工智能
深度学习算法研发工程师-苏州,21428.571428571428,42857.142857142855,32142.85714285714,魔门塔科技,计算机软件B轮500-999人,硕士,1-3年,杭州,算法工程师
深度学习算法研发工程师-苏州,21428.571428571428,42857.142857142855,32142.85714285714,魔门塔科技,计算机软件B轮500-999人,硕士,1-3年,杭州,人工智能
音频算法工程师（深度学习方向）,16000,32000,24000.0,ZoomVideo,企业服务已上市1000-9999人,硕士,经验不限,杭州,算法工程师
音频算法工程师（深度学习方向）,16000,32000,24000.0,ZoomVideo,企业服务已上市1000-9999人,硕士,经验不限,杭州,人工智能
深度学习nlp算法专家,24000.0,40000.0,32000.0,阿里巴巴大文娱,互联网已上市1000-9999人,硕士,3-5年,杭州,算法工程师
深度学习nlp算法专家,24000.0,40000.0,32000.0,阿里巴巴大文娱,互联网已上市1000-9999人,硕士,3-5年,杭州,人工智能
深度学习算法科学家,30000,60000,45000.0,阿里巴巴集团,互联网不需要融资10000人以上,博士,1-3年,杭州,算法工程师
深度学习算法科学家,30000,60000,45000.0,阿里巴巴集团,互联网不需要融资10000人以上,博士,1-3年,杭州,人工智能
深度学习,20000,40000,30000.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,经验不限,杭州,人工智能
深度学习算法工程师,15000,30000,22500.0,宇泛智能,智能硬件B轮100-499人,本科,3-5年,杭州,算法工程师
深度学习算法工程师,15000,30000,22500.0,宇泛智能,智能硬件B轮100-499人,本科,3-5年,杭州,人工智能
深度学习算法工程师,32307.69230769231,55384.61538461538,43846.153846153844,博盾习言,数据服务D轮及以上1000-9999人,硕士,1-3年,杭州,算法工程师
深度学习算法工程师,32307.69230769231,55384.61538461538,43846.153846153844,博盾习言,数据服务D轮及以上1000-9999人,硕士,1-3年,杭州,人工智能
深度学习（杭州）,15428.57142857143,21428.571428571428,18428.571428571428,图普科技,互联网A轮100-499人,硕士,应届生,杭州,人工智能
深度学习/图像算法工程师,20000,40000,30000.0,脉流科技,移动互联网A轮20-99人,硕士,1-3年,杭州,算法工程师
深度学习/图像算法工程师,20000,40000,30000.0,脉流科技,移动互联网A轮20-99人,硕士,1-3年,杭州,人工智能
深度学习,12000,24000,18000.0,图普科技,互联网A轮100-499人,硕士,经验不限,杭州,人工智能
深度学习,16000,25000,20500.0,阿里巴巴集团,互联网不需要融资10000人以上,博士,应届生,杭州,人工智能
算法工程师（深度学习）,18000,35000,26500.0,婚礼纪,移动互联网D轮及以上1000-9999人,本科,3-5年,杭州,算法工程师
算法工程师（深度学习）,18000,35000,26500.0,婚礼纪,移动互联网D轮及以上1000-9999人,本科,3-5年,杭州,人工智能
深度学习,35000,65000,50000.0,相芯科技,移动互联网A轮100-499人,硕士,3-5年,杭州,人工智能
深度学习工程师,25000,40000,32500.0,有教信息,互联网天使轮0-20人,硕士,3-5年,杭州,人工智能
算法工程师（深度学习）,17142.85714285714,30000.0,23571.428571428572,图普科技,互联网A轮100-499人,硕士,1-3年,杭州,算法工程师
算法工程师（深度学习）,17142.85714285714,30000.0,23571.428571428572,图普科技,互联网A轮100-499人,硕士,1-3年,杭州,人工智能
深度学习算法工程师（图像视觉方向）,15000,25000,20000.0,炜呈智能电力,互联网不需要融资20-99人,硕士,3-5年,杭州,算法工程师
深度学习算法工程师（图像视觉方向）,15000,25000,20000.0,炜呈智能电力,互联网不需要融资20-99人,硕士,3-5年,杭州,人工智能
深度学习算法工程师,20000,40000,30000.0,嘉云数据,移动互联网C轮500-999人,本科,3-5年,杭州,算法工程师
深度学习算法工程师,20000,40000,30000.0,嘉云数据,移动互联网C轮500-999人,本科,3-5年,杭州,人工智能
深度学习图像视频工程师,15000,30000,22500.0,ZoomVideo,企业服务已上市1000-9999人,硕士,3-5年,杭州,人工智能
算法专家（深度学习）,35000,65000,50000.0,舜宇智能光学,电子/半导体/集成电路不需要融资500-,硕士,5-10年,杭州,算法工程师
算法专家（深度学习）,35000,65000,50000.0,舜宇智能光学,电子/半导体/集成电路不需要融资500-,硕士,5-10年,杭州,人工智能
深度学习（图像识别）,17142.85714285714,30000.0,23571.428571428572,图普科技,互联网A轮100-499人,硕士,1-3年,杭州,人工智能
深度学习算法工程师-杭州,30000,50000,40000.0,vivo,移动互联网不需要融资10000人以上,硕士,3-5年,杭州,算法工程师
深度学习算法工程师-杭州,30000,50000,40000.0,vivo,移动互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习容器开发,18000,25000,21500.0,网易,移动互联网已上市10000人以上,硕士,3-5年,杭州,人工智能
深度学习工程师,13000,26000,19500.0,浙江大华,互联网已上市10000人以上,,1年以内,杭州,人工智能
深度学习,17000,30000,23500.0,蚂蚁金服,互联网C轮10000人以上,本科,3-5年,杭州,人工智能
深度学习&SLAM 工程师,25000,40000,32500.0,阿里云,互联网已上市1000-9999人,硕士,3-5年,杭州,人工智能
高级深度学习,18000,30000,24000.0,图普科技,互联网A轮100-499人,硕士,1-3年,杭州,人工智能
深度学习,7000,14000,10500.0,朴器科技,企业服务A轮20-99人,硕士,3-5年,杭州,人工智能
深度学习算法工程师,20000,40000,30000.0,ULSee,计算机软件A轮20-99人,硕士,1-3年,杭州,算法工程师
深度学习算法工程师,20000,40000,30000.0,ULSee,计算机软件A轮20-99人,硕士,1-3年,杭州,人工智能
算法工程师（深度学习）,20000,40000,30000.0,天壤智能,互联网A轮100-499人,硕士,3-5年,杭州,算法工程师
算法工程师（深度学习）,20000,40000,30000.0,天壤智能,互联网A轮100-499人,硕士,3-5年,杭州,人工智能
深度学习算法专家,25000,50000,37500.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,3-5年,杭州,算法工程师
深度学习算法专家,25000,50000,37500.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习算法工程师,21428.571428571428,34285.71428571428,27857.142857142855,北京欣博电子,信息安全A轮20-99人,本科,3-5年,杭州,算法工程师
深度学习算法工程师,21428.571428571428,34285.71428571428,27857.142857142855,北京欣博电子,信息安全A轮20-99人,本科,3-5年,杭州,人工智能
高级深度学习框架工程师,83076.92307692308,92307.69230769231,87692.30769230769,品建实业,电子/半导体/集成电路不需要融资100-,硕士,3-5年,杭州,人工智能
资深深度学习平台研发工程师,30000.0,45000.0,37500.0,网易,移动互联网已上市10000人以上,本科,3-5年,杭州,人工智能
深度学习算法,22000,40000,31000.0,舜宇智能光学,电子/半导体/集成电路不需要融资500-,硕士,5-10年,杭州,算法工程师
深度学习算法,22000,40000,31000.0,舜宇智能光学,电子/半导体/集成电路不需要融资500-,硕士,5-10年,杭州,人工智能
高级深度学习（杭州）,21428.571428571428,30000.0,25714.285714285714,图普科技,互联网A轮100-499人,硕士,3-5年,杭州,人工智能
深度学习图像工程师,20000,28000,24000.0,网易游戏,游戏已上市10000人以上,硕士,3-5年,杭州,人工智能
深度学习软件框架开发工程师,25000,50000,37500.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
深度学习算法工程师-杭州,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,硕士,3-5年,杭州,算法工程师
深度学习算法工程师-杭州,25000,50000,37500.0,vivo,移动互联网不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习软件编译器开发高级工程师,25000,50000,37500.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
深度学习算法高级工程师,50000,80000,65000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,算法工程师
深度学习算法高级工程师,50000,80000,65000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
深度学习算法高级工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,5-10年,杭州,算法工程师
深度学习算法高级工程师,30000,60000,45000.0,华为,计算机软件不需要融资10000人以上,本科,5-10年,杭州,人工智能
深度学习算法工程师,20000,40000,30000.0,登虹公司,移动互联网B轮100-499人,本科,3-5年,杭州,算法工程师
深度学习算法工程师,20000,40000,30000.0,登虹公司,移动互联网B轮100-499人,本科,3-5年,杭州,人工智能
深度学习算法工程师,20000,40000,30000.0,实在智能,互联网天使轮20-99人,硕士,1-3年,杭州,算法工程师
深度学习算法工程师,20000,40000,30000.0,实在智能,互联网天使轮20-99人,硕士,1-3年,杭州,人工智能
机器人深度学习算法工程师,20000,40000,30000.0,蓝芯科技,智能硬件未融资20-99人,硕士,1-3年,杭州,算法工程师
机器人深度学习算法工程师,20000,40000,30000.0,蓝芯科技,智能硬件未融资20-99人,硕士,1-3年,杭州,人工智能
深度学习算法工程师,30000,60000,45000.0,维沃,计算机软件10000人以上,硕士,3-5年,杭州,算法工程师
深度学习算法工程师,30000,60000,45000.0,维沃,计算机软件10000人以上,硕士,3-5年,杭州,人工智能
深度学习专家,16000,30000,23000.0,Terminai,计算机软件未融资0-20人,硕士,3-5年,杭州,人工智能
深度学习算法工程师,20000,40000,30000.0,登虹公司,移动互联网B轮100-499人,本科,1-3年,杭州,算法工程师
深度学习算法工程师,20000,40000,30000.0,登虹公司,移动互联网B轮100-499人,本科,1-3年,杭州,人工智能
深度学习软件框架开发高级工程师,20000,40000,30000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
深度学习软件编程语言译器开发高级工程师,20000,40000,30000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
深度学习算法工程师,15000,30000,22500.0,浙江大华,互联网已上市10000人以上,,3-5年,杭州,算法工程师
深度学习算法工程师,15000,30000,22500.0,浙江大华,互联网已上市10000人以上,,3-5年,杭州,人工智能
人工智能-深度学习研究员,40000,80000,60000.0,华为,计算机软件不需要融资10000人以上,本科,5-10年,杭州,人工智能
深度学习算法专家,30000,60000,45000.0,实在智能,互联网天使轮20-99人,硕士,3-5年,杭州,算法工程师
深度学习算法专家,30000,60000,45000.0,实在智能,互联网天使轮20-99人,硕士,3-5年,杭州,人工智能
深度学习,30000,60000,45000.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,经验不限,杭州,人工智能
深度学习,50000,100000,75000.0,阿里巴巴集团,互联网不需要融资10000人以上,硕士,5-10年,杭州,人工智能
深度学习,8000,10000,9000.0,码全科技,计算机软件未融资20-99人,本科,1年以内,杭州,人工智能
深度学习算法工程师,20000,40000,30000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,算法工程师
深度学习算法工程师,20000,40000,30000.0,华为,计算机软件不需要融资10000人以上,本科,3-5年,杭州,人工智能
深度学习工程师,20000,40000,30000.0,智成科技,计算机软件天使轮20-99人,硕士,经验不限,杭州,人工智能
深度学习研究员,25000,50000,37500.0,网易,移动互联网已上市10000人以上,硕士,3-5年,杭州,人工智能
深度学习平台开发工程师,15000,30000,22500.0,华为,计算机软件不需要融资10000人以上,本科,1-3年,杭州,人工智能
深度学习,20000,30000,25000.0,华为,计算机软件不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习,30000,60000,45000.0,实在智能,互联网天使轮20-99人,硕士,3-5年,杭州,人工智能
深度学习工程师,8000,15000,11500.0,开采夫,计算机软件20-99人,硕士,经验不限,杭州,人工智能
深度学习软件编程语言开发高级工程师,15000,30000,22500.0,华为,计算机软件不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习算法高级工程师,15000,30000,22500.0,华为,计算机软件不需要融资10000人以上,硕士,3-5年,杭州,算法工程师
深度学习算法高级工程师,15000,30000,22500.0,华为,计算机软件不需要融资10000人以上,硕士,3-5年,杭州,人工智能
深度学习软件框架开发高级工程师,15000,30000,22500.0,华为,计算机软件不需要融资10000人以上,硕士,3-5年,杭州,人工智能
